defaulted,loan_amnt,term,int_rate,sub_grade,dti,fico,pub_rec,emp_length,home_ownership,verification_status,addr_state,annual_inc,issue_yr
False,6000.0,36 months,8.63,A5,18.77,755.0,0,< 1 year,RENT,Verified,CA,36450,2008
False,6500.0,36 months,11.34,C2,11.23,680.0,0,8 years,OWN,Not Verified,NY,24996,2008
False,3600.0,36 months,8.32,A4,6.14,725.0,0,< 1 year,RENT,Not Verified,WA,12120,2008
False,7500.0,36 months,11.34,C2,8.92,685.0,0,8 years,RENT,Not Verified,DC,60000,2008
False,5000.0,36 months,11.03,C1,12.44,680.0,0,10+ years,MORTGAGE,Not Verified,OH,91644,2008
False,1200.0,36 months,11.34,C2,21.13,695.0,0,3 years,MORTGAGE,Not Verified,OR,18000,2008
False,5000.0,36 months,12.29,C5,5.24,665.0,0,2 years,RENT,Not Verified,AZ,58380,2008
False,3500.0,36 months,10.71,B5,17.4,695.0,0,< 1 year,RENT,Not Verified,MO,24000,2008
False,5000.0,36 months,15.45,E5,24.57,660.0,0,< 1 year,RENT,Verified,IL,40000,2008
False,4200.0,36 months,8.63,A5,19.48,760.0,0,6 years,RENT,Not Verified,VA,60000,2008
True,7500.0,36 months,13.24,D3,16.78,660.0,0,6 years,RENT,Not Verified,CA,129996,2008
False,7500.0,36 months,10.39,B4,20.92,735.0,0,< 1 year,RENT,Not Verified,TX,53000,2008
False,5200.0,36 months,10.08,B3,11.87,700.0,1,10+ years,MORTGAGE,Not Verified,TX,40000,2008
False,1600.0,36 months,10.08,B3,21.57,720.0,0,6 years,RENT,Verified,CA,45000,2008
False,5000.0,36 months,8.63,A5,10.62,725.0,0,10+ years,MORTGAGE,Not Verified,FL,130000,2008
False,6500.0,36 months,8.32,A4,5.43,740.0,0,10+ years,MORTGAGE,Not Verified,PA,39996,2008
False,7500.0,36 months,11.03,C1,21.91,715.0,0,5 years,MORTGAGE,Verified,WA,85000,2008
False,7500.0,36 months,13.24,D3,11.42,660.0,1,< 1 year,RENT,Not Verified,NC,82500,2008
False,7500.0,36 months,11.97,C4,7.89,675.0,0,10+ years,MORTGAGE,Not Verified,CA,91000,2008
False,6000.0,36 months,9.45,B1,8.68,720.0,0,10+ years,MORTGAGE,Not Verified,TX,110000,2008
False,1925.0,36 months,12.29,C5,11.1,660.0,0,5 years,RENT,Not Verified,HI,60000,2008
True,7500.0,36 months,11.03,C1,16.12,690.0,0,3 years,MORTGAGE,Not Verified,AZ,60000,2008
False,2400.0,36 months,10.71,B5,15.2,685.0,1,4 years,MORTGAGE,Verified,TX,36000,2008
False,7250.0,36 months,8.0,A3,10.04,765.0,0,< 1 year,RENT,Not Verified,AZ,20800,2008
True,7500.0,36 months,12.92,D2,18.81,670.0,1,3 years,RENT,Not Verified,OR,59000,2008
False,7500.0,36 months,12.29,C5,1.68,670.0,0,6 years,RENT,Verified,NY,65000,2008
False,3000.0,36 months,7.68,A2,2.49,765.0,0,< 1 year,MORTGAGE,Not Verified,CA,200000,2008
False,7000.0,36 months,10.08,B3,18.91,715.0,0,2 years,RENT,Verified,CA,33000,2008
False,4000.0,36 months,9.76,B2,9.6,705.0,0,1 year,RENT,Not Verified,OR,12000,2008
False,7500.0,36 months,8.0,A3,4.96,775.0,0,< 1 year,MORTGAGE,Not Verified,IL,60000,2008
False,5500.0,36 months,9.76,B2,0.0,705.0,0,< 1 year,RENT,Not Verified,IL,62400,2008
False,7500.0,36 months,10.39,B4,10.24,700.0,0,3 years,OWN,Not Verified,MO,30000,2008
False,7500.0,36 months,13.55,D4,16.46,660.0,0,< 1 year,RENT,Not Verified,VA,42000,2008
False,1000.0,36 months,9.45,B1,9.45,710.0,0,< 1 year,RENT,Not Verified,MA,61000,2008
False,7300.0,36 months,9.45,B1,16.52,725.0,0,5 years,RENT,Not Verified,KS,41400,2008
False,7500.0,36 months,8.0,A3,9.98,770.0,0,3 years,RENT,Not Verified,IL,160000,2008
False,4000.0,36 months,11.66,C3,3.45,670.0,0,4 years,RENT,Not Verified,TX,24000,2008
False,3000.0,36 months,9.45,B1,14.82,715.0,0,10+ years,OTHER,Not Verified,MT,25992,2008
False,7500.0,36 months,8.32,A4,9.01,760.0,0,6 years,RENT,Not Verified,MS,37676,2008
False,3000.0,36 months,9.76,B2,15.94,710.0,0,6 years,RENT,Not Verified,MO,45996,2008
False,4000.0,36 months,9.76,B2,17.04,715.0,0,6 years,RENT,Not Verified,CA,30000,2008
True,7500.0,36 months,10.08,B3,2.93,705.0,0,7 years,MORTGAGE,Not Verified,CA,50000,2008
False,6500.0,36 months,11.34,C2,12.95,685.0,0,10+ years,RENT,Not Verified,VA,38000,2008
False,3000.0,36 months,7.37,A1,6.39,780.0,0,< 1 year,OWN,Not Verified,LA,39996,2008
False,7000.0,36 months,10.71,B5,14.29,705.0,0,< 1 year,RENT,Not Verified,NY,65000,2008
False,5000.0,36 months,13.24,D3,13.28,660.0,0,4 years,RENT,Not Verified,NJ,57996,2008
True,7500.0,36 months,12.61,D1,18.18,675.0,0,2 years,RENT,Not Verified,CA,80004,2008
False,7500.0,36 months,10.71,B5,13.02,700.0,0,< 1 year,RENT,Not Verified,MA,79992,2008
False,3200.0,36 months,7.37,A1,1.72,795.0,0,4 years,RENT,Not Verified,CA,45240,2008
False,7000.0,36 months,8.0,A3,7.77,765.0,0,2 years,RENT,Not Verified,VA,44500,2008
False,6600.0,36 months,11.97,C4,18.76,680.0,0,2 years,RENT,Not Verified,CA,54000,2008
True,5050.0,36 months,12.29,C5,8.25,665.0,0,5 years,MORTGAGE,Not Verified,IL,62000,2008
False,2500.0,36 months,11.66,C3,23.75,700.0,1,2 years,RENT,Not Verified,MS,33448,2008
True,7500.0,36 months,12.92,D2,17.54,665.0,0,7 years,MORTGAGE,Not Verified,UT,50000,2008
False,4000.0,36 months,12.29,C5,23.52,710.0,0,2 years,RENT,Not Verified,MD,27040,2008
False,7500.0,36 months,14.5,E2,21.84,660.0,0,10+ years,MORTGAGE,Not Verified,CO,109000,2008
False,4200.0,36 months,11.66,C3,8.51,670.0,0,7 years,MORTGAGE,Not Verified,NY,68500,2008
False,5000.0,36 months,8.63,A5,1.92,730.0,0,8 years,RENT,Not Verified,NJ,31200,2008
False,7500.0,36 months,12.61,D1,17.8,670.0,0,5 years,RENT,Verified,TX,34780,2008
False,7500.0,36 months,12.61,D1,20.58,675.0,0,10+ years,MORTGAGE,Not Verified,NE,75000,2008
False,5000.0,36 months,12.92,D2,16.29,665.0,0,2 years,RENT,Not Verified,CA,39996,2008
False,6000.0,36 months,10.39,B4,17.91,705.0,0,< 1 year,RENT,Not Verified,CO,38000,2008
False,2500.0,36 months,8.63,A5,17.64,730.0,0,10+ years,RENT,Not Verified,TX,60000,2008
False,4000.0,36 months,10.08,B3,20.92,740.0,0,< 1 year,RENT,Not Verified,CA,37000,2008
False,7100.0,36 months,8.32,A4,10.83,740.0,0,6 years,MORTGAGE,Not Verified,KS,39000,2008
False,7500.0,36 months,12.29,C5,2.19,670.0,0,6 years,MORTGAGE,Not Verified,NY,500000,2008
True,5000.0,36 months,10.39,B4,5.91,695.0,0,6 years,MORTGAGE,Not Verified,DE,77000,2008
False,7500.0,36 months,9.76,B2,15.63,720.0,0,5 years,RENT,Not Verified,OK,38168,2008
True,6825.0,36 months,8.32,A4,5.49,745.0,0,< 1 year,MORTGAGE,Not Verified,CO,42000,2008
False,1500.0,36 months,7.37,A1,7.1,780.0,0,10+ years,RENT,Not Verified,GA,35004,2008
False,4000.0,36 months,11.34,C2,8.32,675.0,0,1 year,RENT,Not Verified,GA,30000,2008
False,7500.0,36 months,11.03,C1,17.71,690.0,0,10+ years,RENT,Not Verified,CA,90000,2008
False,7500.0,36 months,8.32,A4,11.04,765.0,0,10+ years,OTHER,Not Verified,TX,45000,2008
True,7500.0,36 months,11.97,C4,23.85,730.0,0,1 year,RENT,Not Verified,NJ,40000,2008
False,3500.0,36 months,7.68,A2,2.26,750.0,0,4 years,RENT,Not Verified,OR,17004,2008
False,7000.0,36 months,11.66,C3,20.54,700.0,0,3 years,MORTGAGE,Not Verified,AZ,44000,2008
False,7500.0,36 months,13.87,D5,19.24,660.0,0,2 years,MORTGAGE,Not Verified,GA,62000,2008
False,6000.0,36 months,10.39,B4,18.99,710.0,0,4 years,RENT,Not Verified,CA,35324,2008
False,5000.0,36 months,10.39,B4,12.18,690.0,0,< 1 year,RENT,Not Verified,NJ,54996,2008
False,7500.0,36 months,11.34,C2,13.67,685.0,0,2 years,RENT,Verified,CA,21500,2008
True,7500.0,36 months,13.55,D4,21.51,670.0,0,10+ years,MORTGAGE,Not Verified,CA,55000,2008
False,3500.0,36 months,8.32,A4,9.86,750.0,0,10+ years,MORTGAGE,Not Verified,NC,41464,2008
False,7000.0,36 months,8.0,A3,5.26,760.0,0,< 1 year,RENT,Not Verified,TX,65000,2008
False,7500.0,36 months,10.08,B3,16.26,715.0,0,1 year,MORTGAGE,Not Verified,TX,65000,2008
False,3000.0,36 months,11.66,C3,4.51,670.0,0,< 1 year,MORTGAGE,Verified,MI,33000,2008
False,4000.0,36 months,9.45,B1,11.38,720.0,0,< 1 year,RENT,Not Verified,NV,24996,2008
False,7500.0,36 months,6.0,D1,14.07,670.0,0,8 years,MORTGAGE,Not Verified,CA,72000,2008
False,7500.0,36 months,11.03,C1,16.98,695.0,0,2 years,RENT,Not Verified,LA,40000,2008
False,10000.0,36 months,14.18,E1,20.77,670.0,0,4 years,RENT,Not Verified,CA,90000,2008
False,7500.0,36 months,8.63,A5,2.09,735.0,0,3 years,MORTGAGE,Not Verified,CA,113800,2008
False,5000.0,36 months,11.34,C2,15.09,680.0,0,4 years,RENT,Not Verified,CA,54396,2008
False,6000.0,36 months,8.0,A3,16.08,770.0,0,< 1 year,MORTGAGE,Not Verified,OH,75000,2008
False,5000.0,36 months,10.39,B4,1.56,695.0,0,10+ years,RENT,Not Verified,CA,66000,2008
False,6500.0,36 months,11.03,C1,11.76,690.0,0,< 1 year,RENT,Not Verified,OR,55000,2008
False,5125.0,36 months,10.71,B5,6.77,690.0,0,10+ years,MORTGAGE,Not Verified,CA,65000,2008
True,7500.0,36 months,10.08,B3,17.61,720.0,1,4 years,MORTGAGE,Not Verified,FL,80000,2008
False,7500.0,36 months,13.24,D3,5.78,660.0,0,10+ years,MORTGAGE,Not Verified,MA,117000,2008
False,6000.0,36 months,15.45,E5,24.03,660.0,0,1 year,RENT,Verified,VA,36000,2008
False,7000.0,36 months,8.63,A5,10.33,725.0,0,< 1 year,MORTGAGE,Not Verified,SC,67000,2008
False,7500.0,36 months,10.39,B4,21.78,735.0,0,1 year,MORTGAGE,Not Verified,MI,27000,2008
False,7500.0,36 months,8.63,A5,14.6,760.0,0,10+ years,MORTGAGE,Not Verified,CA,80000,2008
False,6000.0,36 months,8.32,A4,2.82,740.0,0,< 1 year,RENT,Not Verified,TX,40000,2008
False,5000.0,36 months,11.34,C2,17.25,680.0,0,10+ years,MORTGAGE,Not Verified,CA,90000,2008
False,7500.0,36 months,8.0,A3,7.17,795.0,0,7 years,MORTGAGE,Not Verified,KS,45000,2008
True,7500.0,36 months,10.08,B3,18.72,720.0,0,< 1 year,OTHER,Not Verified,CO,35000,2008
True,25000.0,36 months,13.55,D4,13.5,695.0,0,1 year,MORTGAGE,Not Verified,CT,64000,2008
False,6700.0,36 months,12.92,D2,15.06,665.0,1,< 1 year,RENT,Not Verified,CA,19368,2008
True,7500.0,36 months,12.92,D2,18.01,670.0,0,1 year,RENT,Not Verified,VA,50000,2008
False,7000.0,36 months,12.92,D2,9.06,660.0,0,9 years,MORTGAGE,Not Verified,OH,82000,2008
False,6000.0,36 months,10.39,B4,9.29,690.0,0,< 1 year,RENT,Not Verified,MA,61000,2008
False,5800.0,36 months,11.97,C4,14.59,675.0,1,7 years,MORTGAGE,Not Verified,NV,89018,2008
False,2000.0,36 months,7.68,A2,11.46,760.0,0,< 1 year,RENT,Not Verified,CO,80004,2008
True,6600.0,36 months,10.71,B5,13.3,700.0,1,1 year,MORTGAGE,Not Verified,GA,47000,2008
False,7500.0,36 months,8.0,A3,0.95,795.0,0,2 years,MORTGAGE,Not Verified,AZ,44000,2008
False,5000.0,36 months,9.45,B1,15.06,725.0,0,< 1 year,RENT,Not Verified,NY,40000,2008
False,7000.0,36 months,11.66,C3,19.68,685.0,0,10+ years,OWN,Not Verified,MN,65000,2008
False,7000.0,36 months,10.08,B3,21.54,740.0,0,8 years,MORTGAGE,Not Verified,CA,100000,2008
True,6000.0,36 months,10.08,B3,9.3,705.0,0,1 year,RENT,Not Verified,CA,48000,2008
False,7000.0,36 months,8.63,A5,18.52,745.0,0,10+ years,MORTGAGE,Not Verified,CA,85000,2008
False,7500.0,36 months,8.0,A3,5.46,795.0,0,4 years,OTHER,Not Verified,TX,125000,2008
False,7500.0,36 months,11.03,C1,11.14,690.0,0,1 year,RENT,Not Verified,IL,105000,2008
False,7500.0,36 months,12.29,C5,14.96,675.0,0,< 1 year,RENT,Not Verified,CA,35300,2008
False,7000.0,36 months,8.63,A5,12.23,725.0,0,< 1 year,RENT,Not Verified,VA,46800,2008
False,7500.0,36 months,11.03,C1,10.94,685.0,0,10+ years,MORTGAGE,Not Verified,IL,60000,2008
False,7500.0,36 months,11.34,C2,17.15,685.0,1,< 1 year,MORTGAGE,Not Verified,NY,97000,2008
True,7500.0,36 months,10.08,B3,14.79,710.0,0,2 years,MORTGAGE,Not Verified,MI,81000,2008
False,7000.0,36 months,9.76,B2,18.38,720.0,0,2 years,OWN,Not Verified,FL,44000,2008
False,7500.0,36 months,10.08,B3,5.53,705.0,0,3 years,MORTGAGE,Not Verified,WA,145000,2008
False,12000.0,36 months,12.61,D1,10.12,670.0,1,4 years,MORTGAGE,Not Verified,MI,50268,2008
False,1000.0,36 months,7.37,A1,12.9,775.0,0,4 years,OWN,Not Verified,TX,40000,2008
False,7500.0,36 months,10.08,B3,8.1,710.0,0,3 years,RENT,Not Verified,CA,85000,2008
False,5000.0,36 months,10.71,B5,20.28,715.0,0,4 years,MORTGAGE,Not Verified,IL,30000,2008
False,7000.0,36 months,8.0,A3,16.04,775.0,0,4 years,RENT,Not Verified,VA,44000,2008
False,10000.0,36 months,8.32,A4,1.77,755.0,0,2 years,MORTGAGE,Not Verified,UT,36000,2008
False,10000.0,36 months,11.97,C4,24.94,730.0,0,10+ years,RENT,Not Verified,NH,60000,2008
True,10000.0,36 months,8.0,A3,12.55,800.0,0,4 years,MORTGAGE,Not Verified,MI,65000,2008
False,9600.0,36 months,11.97,C4,14.95,680.0,0,3 years,RENT,Not Verified,OH,65000,2008
False,5000.0,36 months,10.08,B3,5.33,705.0,0,2 years,OWN,Not Verified,MD,52000,2008
False,9000.0,36 months,10.71,B5,11.69,695.0,0,5 years,RENT,Not Verified,NC,39000,2008
False,5000.0,36 months,8.0,A3,5.7,760.0,0,< 1 year,OWN,Not Verified,FL,40000,2008
False,6000.0,36 months,8.63,A5,4.55,725.0,0,1 year,MORTGAGE,Not Verified,TX,100000,2008
True,6400.0,36 months,11.66,C3,20.53,700.0,0,< 1 year,MORTGAGE,Not Verified,CA,100000,2008
False,6400.0,36 months,8.63,A5,10.55,725.0,0,8 years,MORTGAGE,Not Verified,FL,58900,2008
False,6400.0,36 months,11.34,C2,16.98,690.0,0,< 1 year,MORTGAGE,Not Verified,RI,52000,2008
True,9600.0,36 months,11.97,C4,6.6,675.0,0,< 1 year,RENT,Not Verified,CA,70000,2008
True,9525.0,36 months,11.66,C3,19.58,695.0,1,1 year,MORTGAGE,Not Verified,WA,60417,2008
False,4600.0,36 months,12.92,D2,20.33,670.0,0,9 years,RENT,Not Verified,PA,34000,2008
False,2000.0,36 months,7.37,A1,0.0,780.0,0,< 1 year,OWN,Not Verified,TX,98000,2008
False,4000.0,36 months,9.45,B1,17.63,720.0,1,< 1 year,RENT,Not Verified,CA,29000,2008
False,6400.0,36 months,10.39,B4,14.79,710.0,0,7 years,RENT,Not Verified,CA,87000,2008
False,3000.0,36 months,11.03,C1,14.56,680.0,1,6 years,RENT,Not Verified,CA,30000,2008
True,7675.0,36 months,13.87,D5,24.51,685.0,0,7 years,OWN,Verified,MO,42994,2008
False,7500.0,36 months,11.34,C2,14.47,685.0,0,10+ years,MORTGAGE,Not Verified,OR,35000,2008
True,10000.0,36 months,10.71,B5,12.48,700.0,0,< 1 year,MORTGAGE,Not Verified,NV,200000,2008
False,6000.0,36 months,8.0,A3,5.38,750.0,0,1 year,OWN,Not Verified,MT,27000,2008
False,5000.0,36 months,9.76,B2,13.53,715.0,0,1 year,MORTGAGE,Not Verified,AZ,47000,2008
False,9600.0,36 months,11.66,C3,21.52,705.0,0,1 year,RENT,Not Verified,CT,60000,2008
False,6400.0,36 months,12.29,C5,20.78,685.0,0,2 years,RENT,Not Verified,NY,35000,2008
False,8400.0,36 months,14.5,E2,20.59,660.0,0,< 1 year,RENT,Not Verified,CA,50000,2008
False,4000.0,36 months,11.34,C2,11.04,675.0,1,4 years,MORTGAGE,Not Verified,MD,105000,2008
False,9600.0,36 months,13.87,D5,18.62,660.0,0,10+ years,MORTGAGE,Not Verified,KY,110000,2008
False,9600.0,36 months,11.03,C1,21.83,715.0,0,4 years,MORTGAGE,Not Verified,TX,62892,2008
False,5600.0,36 months,11.03,C1,0.6,680.0,0,< 1 year,RENT,Not Verified,MN,50000,2008
True,10000.0,36 months,11.03,C1,11.03,695.0,0,4 years,MORTGAGE,Not Verified,GA,80000,2008
False,9250.0,36 months,10.08,B3,21.78,760.0,0,10+ years,MORTGAGE,Not Verified,PA,36194,2008
False,9600.0,36 months,10.08,B3,19.72,730.0,0,4 years,MORTGAGE,Not Verified,ID,60000,2008
False,6400.0,36 months,10.08,B3,8.11,710.0,1,10+ years,MORTGAGE,Not Verified,NJ,62000,2008
False,9000.0,36 months,11.34,C2,5.44,680.0,1,7 years,MORTGAGE,Not Verified,CO,132000,2008
False,5000.0,36 months,12.92,D2,9.41,660.0,0,< 1 year,RENT,Not Verified,VA,18492,2008
False,3200.0,36 months,7.68,A2,12.29,760.0,0,10+ years,OWN,Not Verified,NY,61717,2008
False,16000.0,36 months,9.45,B1,3.12,760.0,0,4 years,OWN,Not Verified,KS,50000,2008
True,10000.0,36 months,10.39,B4,18.46,715.0,0,< 1 year,MORTGAGE,Not Verified,TX,34000,2008
False,5000.0,36 months,13.87,D5,29.15,750.0,0,6 years,OWN,Not Verified,NY,44500,2008
False,15000.0,36 months,13.24,D3,24.89,710.0,0,2 years,RENT,Not Verified,NV,49992,2008
False,16775.0,36 months,11.97,C4,7.46,685.0,1,7 years,RENT,Not Verified,CA,83000,2008
False,3000.0,36 months,10.71,B5,16.83,685.0,0,3 years,RENT,Not Verified,IL,42264,2008
False,16000.0,36 months,8.63,A5,1.16,810.0,0,2 years,MORTGAGE,Not Verified,MT,33000,2008
True,10000.0,36 months,13.24,D3,7.31,665.0,0,10+ years,RENT,Not Verified,NY,102000,2008
False,15000.0,36 months,10.39,B4,14.42,730.0,0,7 years,MORTGAGE,Not Verified,CA,57000,2008
True,10000.0,36 months,9.76,B2,8.11,715.0,0,10+ years,MORTGAGE,Not Verified,FL,36252,2008
False,7000.0,36 months,8.0,A3,15.81,795.0,0,< 1 year,OTHER,Not Verified,DC,35000,2008
False,8800.0,36 months,10.71,B5,13.08,700.0,0,1 year,RENT,Not Verified,NY,65500,2008
False,5000.0,36 months,15.13,E4,2.74,665.0,0,2 years,RENT,Verified,KY,60000,2008
False,6975.0,36 months,12.29,C5,12.81,665.0,0,< 1 year,RENT,Not Verified,FL,28000,2008
False,5000.0,36 months,7.68,A2,11.97,775.0,0,10+ years,OWN,Not Verified,TX,185000,2008
True,20000.0,36 months,12.29,C5,5.36,685.0,0,5 years,MORTGAGE,Verified,TN,96000,2008
False,9900.0,36 months,9.76,B2,1.8,715.0,1,1 year,MORTGAGE,Not Verified,AZ,60000,2008
False,10000.0,36 months,11.66,C3,7.07,675.0,0,3 years,RENT,Not Verified,NY,67000,2008
False,3000.0,36 months,12.92,D2,20.84,670.0,0,< 1 year,OWN,Not Verified,PA,38004,2008
True,20000.0,36 months,16.08,F2,19.96,660.0,0,10+ years,MORTGAGE,Not Verified,IL,82000,2008
False,4500.0,36 months,11.03,C1,24.97,755.0,0,3 years,RENT,Not Verified,NH,37342,2008
False,4000.0,36 months,12.61,D1,22.83,675.0,1,1 year,RENT,Not Verified,FL,30900,2008
False,10000.0,36 months,15.76,F1,13.56,660.0,0,8 years,OWN,Not Verified,PA,42642,2008
False,2400.0,36 months,11.03,C1,13.82,680.0,0,< 1 year,RENT,Not Verified,CA,50000,2008
True,9700.0,36 months,11.34,C2,23.14,750.0,0,1 year,RENT,Not Verified,FL,28000,2008
False,11200.0,36 months,9.76,B2,16.8,730.0,0,10+ years,OWN,Not Verified,FL,36000,2008
False,15000.0,36 months,11.03,C1,0.38,700.0,0,10+ years,OTHER,Not Verified,NC,32000,2008
False,12000.0,36 months,8.32,A4,9.58,780.0,0,10+ years,RENT,Not Verified,AZ,54996,2008
False,20000.0,36 months,10.08,B3,11.73,740.0,0,6 years,OWN,Not Verified,NY,44500,2008
False,5000.0,36 months,10.08,B3,12.71,730.0,0,1 year,RENT,Not Verified,FL,27000,2008
False,2800.0,36 months,12.29,C5,25.43,735.0,0,1 year,RENT,Not Verified,CA,26500,2008
True,24000.0,36 months,16.08,F2,20.39,675.0,0,10+ years,MORTGAGE,Verified,FL,105900,2008
False,4500.0,36 months,11.97,C4,15.49,670.0,0,10+ years,MORTGAGE,Not Verified,MD,115200,2008
False,10000.0,36 months,10.08,B3,21.57,745.0,0,2 years,RENT,Not Verified,OH,35665,2008
False,5700.0,36 months,10.39,B4,9.57,695.0,0,1 year,RENT,Not Verified,MA,36000,2008
False,4075.0,36 months,8.32,A4,1.25,740.0,0,< 1 year,RENT,Not Verified,HI,19200,2008
False,5000.0,36 months,11.66,C3,3.53,675.0,0,3 years,MORTGAGE,Not Verified,HI,69600,2008
True,4000.0,36 months,10.08,B3,8.08,705.0,0,3 years,RENT,Not Verified,NJ,15000,2008
True,10000.0,36 months,10.71,B5,9.58,700.0,0,1 year,RENT,Not Verified,CA,50000,2008
False,3300.0,36 months,11.03,C1,1.37,675.0,0,3 years,RENT,Not Verified,NY,70000,2008
False,12000.0,36 months,13.55,D4,18.74,670.0,0,10+ years,RENT,Verified,IL,82000,2008
False,25000.0,36 months,17.03,F5,16.53,660.0,0,6 years,OTHER,Verified,GA,97000,2008
False,10400.0,36 months,11.66,C3,15.92,685.0,0,2 years,RENT,Not Verified,MN,57300,2008
False,3000.0,36 months,9.76,B2,17.65,710.0,0,2 years,RENT,Not Verified,NY,48000,2008
True,16000.0,36 months,13.24,D3,17.77,675.0,1,< 1 year,RENT,Verified,NJ,50000,2008
False,10000.0,36 months,8.0,A3,2.24,790.0,0,< 1 year,MORTGAGE,Not Verified,IL,28989,2008
True,12000.0,36 months,11.66,C3,17.69,700.0,0,< 1 year,MORTGAGE,Not Verified,MS,35280,2008
False,6000.0,36 months,13.24,D3,23.09,685.0,0,10+ years,OWN,Not Verified,PA,38400,2008
True,7200.0,36 months,11.97,C4,22.28,695.0,0,10+ years,MORTGAGE,Not Verified,CO,64000,2008
False,1000.0,36 months,7.68,A2,1.8,745.0,0,1 year,RENT,Not Verified,UT,36000,2008
False,5000.0,36 months,10.08,B3,21.77,760.0,0,4 years,RENT,Not Verified,MN,42000,2008
False,5000.0,36 months,11.97,C4,22.73,690.0,0,1 year,OWN,Not Verified,CA,51320,2008
False,9600.0,36 months,11.97,C4,13.0,680.0,0,3 years,RENT,Not Verified,GA,78000,2008
False,3600.0,36 months,10.71,B5,15.01,695.0,0,< 1 year,RENT,Not Verified,GA,110000,2008
False,5000.0,36 months,11.97,C4,13.03,675.0,0,2 years,MORTGAGE,Not Verified,TX,48000,2008
False,13000.0,36 months,11.97,C4,8.14,695.0,1,10+ years,MORTGAGE,Not Verified,GA,50000,2008
False,7200.0,36 months,10.71,B5,18.75,710.0,1,10+ years,MORTGAGE,Not Verified,TX,40000,2008
False,8000.0,36 months,12.92,D2,19.89,690.0,0,10+ years,RENT,Not Verified,CA,45000,2008
False,10000.0,36 months,10.39,B4,10.59,705.0,0,6 years,RENT,Not Verified,CT,62200,2008
False,10000.0,36 months,10.39,B4,7.12,710.0,0,1 year,RENT,Not Verified,CA,38400,2008
False,6600.0,36 months,13.24,D3,22.0,670.0,0,10+ years,MORTGAGE,Not Verified,AZ,32400,2008
False,3500.0,36 months,11.97,C4,21.97,685.0,0,2 years,RENT,Not Verified,PA,40800,2008
True,4500.0,36 months,9.76,B2,4.24,705.0,0,< 1 year,RENT,Not Verified,MN,54300,2008
False,12000.0,36 months,9.76,B2,7.6,725.0,0,9 years,MORTGAGE,Not Verified,OH,45000,2008
False,16800.0,36 months,9.76,B2,13.79,745.0,0,4 years,MORTGAGE,Not Verified,TX,65000,2008
False,6000.0,36 months,8.0,A3,0.13,765.0,0,10+ years,OTHER,Not Verified,GA,160000,2008
False,16000.0,36 months,12.29,C5,3.07,685.0,0,1 year,RENT,Not Verified,RI,112500,2008
False,500.0,36 months,9.76,B2,22.17,740.0,0,7 years,MORTGAGE,Not Verified,NY,59000,2008
False,25000.0,36 months,12.92,D2,14.24,705.0,0,5 years,RENT,Not Verified,OR,83000,2008
False,12500.0,36 months,14.5,E2,21.72,695.0,1,2 years,RENT,Verified,CA,60000,2008
False,25000.0,36 months,10.08,B3,2.74,750.0,0,10+ years,MORTGAGE,Not Verified,VA,140000,2008
False,725.0,36 months,7.37,A1,3.6,790.0,0,1 year,RENT,Not Verified,CA,12000,2008
False,12000.0,36 months,10.39,B4,18.75,730.0,0,< 1 year,RENT,Not Verified,NJ,45900,2008
False,15000.0,36 months,14.18,E1,21.49,700.0,0,1 year,RENT,Not Verified,CA,66000,2008
False,20000.0,36 months,13.87,D5,24.48,710.0,0,10+ years,RENT,Verified,TX,60000,2008
False,25000.0,36 months,10.08,B3,3.36,755.0,0,1 year,MORTGAGE,Not Verified,TN,95000,2008
False,10000.0,36 months,13.55,D4,10.14,660.0,0,8 years,RENT,Not Verified,CA,148000,2008
True,20000.0,36 months,11.66,C3,16.91,710.0,0,< 1 year,RENT,Not Verified,AZ,54912,2008
True,3300.0,36 months,11.97,C4,17.4,670.0,0,3 years,RENT,Not Verified,FL,18000,2008
False,20000.0,36 months,12.29,C5,19.7,705.0,0,4 years,MORTGAGE,Not Verified,NY,97200,2008
False,10000.0,36 months,13.55,D4,7.94,660.0,0,3 years,RENT,Not Verified,CA,100000,2008
False,15600.0,36 months,11.97,C4,6.65,680.0,0,2 years,MORTGAGE,Not Verified,CA,180000,2008
False,23575.0,36 months,14.5,E2,22.74,680.0,0,3 years,RENT,Verified,NC,75000,2008
False,6000.0,36 months,11.66,C3,18.53,680.0,0,6 years,RENT,Not Verified,TX,27000,2008
False,8350.0,36 months,11.34,C2,14.56,685.0,1,8 years,OWN,Not Verified,CA,60000,2008
False,7500.0,36 months,9.76,B2,10.56,715.0,0,< 1 year,RENT,Not Verified,MT,20000,2008
True,18000.0,36 months,10.71,B5,15.6,715.0,0,6 years,RENT,Not Verified,NY,52610,2008
